bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"26.03098389621192,47.53783820600262,26.08389920533108,47.58439262103121",uuuu,85633745,,a82d05617564cf7a6b1e279d7bcac9a7,,10057c74a11ef99f0c803c76e0e07c87,47.565590,26.057912,101833881,uuuu,RO,RO,1514499849,47.571032,26.062605,101833881,Ciprian Porumbescu,85687773,101/833/881/101833881.geojson,locality,85687773,quattroshapes,,,RO
"25.80591821024348,47.50561829676241,25.84316739979619,47.54845751392486",uuuu,85633745,,e000ee74af4dcd60c4a7b8b97fee6d30,,bcf4b5df291efe94ad0e6b25c7097fa7,47.540553,25.818697,101833869,uuuu,RO,RO,1514499809,47.543090,25.821652,101833869,Bucşoaia,85687773,101/833/869/101833869.geojson,locality,85687773,quattroshapes,,,RO
"25.93543474352794,47.53083107826376,25.97237288497701,47.58159500483737",uuuu,85633745,,9caf9577e8713a524d4d8338693fc9db,,02eb3904865e3e9f5f1335ebe98b66d4,47.555056,25.956325,101833877,uuuu,RO,RO,1514500104,47.551378,25.956605,101833877,Păltinoasa,85687773,101/833/877/101833877.geojson,locality,85687773,quattroshapes,,,RO
"26.50903254316972,47.58510367837863,26.54607028187115,47.60399408311508",uuuu,85633745,,b3649fc1e4faca8056fc113be3ba78bc,,803401db47be412797c2ce7700fbb36e,47.593280,26.522291,101833889,uuuu,RO,RO,1514499761,47.594648,26.521572,101833889,Baăeşti,85687773,101/833/889/101833889.geojson,locality,85687773,quattroshapes,,,RO
"25.65243041185346,47.5349813886985,25.73736061453917,47.5828314016909",uuuu,85633745,,3dda5f3499e6c8c36a62a6a6354b2a0f,,ef42dbb44e9477873fbc2982e1ee6c0c,47.562998,25.692039,101833883,uuuu,RO,RO,1514500236,47.565978,25.692683,101833883,Vama,85687773,101/833/883/101833883.geojson,locality,85687773,quattroshapes,,,RO
"26.50953246308745,47.56634564197088,26.54679862520487,47.59062716771632",uuuu,85633745,,2fd1af1bdd3e7ebe1155d7f38b1c3f16,,8e7fb469598274a8012db6ff8d52a0d4,47.578254,26.529011,101833885,uuuu,RO,RO,1505338225,47.574232,26.527444,101833885,Fântânele,85687773,101/833/885/101833885.geojson,locality,85687773,quattroshapes,,,RO
"25.90963021398602,47.63498802257675,25.93641015591436,47.65606621010761",uuuu,85633745,,8c2dae39286d2d0b97ce6c16442821a3,,c028316518da8ac594d15b047cd757f2,47.644624,25.923560,101833895,uuuu,RO,RO,1514500103,47.642094,25.924475,101833895,Pârteştii de Sus,85687773,101/833/895/101833895.geojson,locality,85687773,quattroshapes,,,RO
"25.32871606636417,47.53252311369448,25.39089269324029,47.59150965436328",uuuu,85633745,,76c01d341c22feb54fb42eb416f07b94,,98ece86f9b062946e08cb9439c896021,47.553802,25.352718,101833871,uuuu,RO,RO,1527642926,47.542508,25.350599,101833871,Colacu,85687773,101/833/871/101833871.geojson,locality,85687773,quattroshapes,,,RO
"25.8843533150025,47.62764431875502,25.9185500319183,47.65799106465448",uuuu,85633745,,bbdb377a9a56df3e79e686838eef42a8,,151c548768aee7ba514bd673c1f699ee,47.641855,25.900400,101833891,uuuu,RO,RO,1514499827,47.638069,25.900141,101833891,Cacica,85687773,101/833/891/101833891.geojson,locality,85687773,quattroshapes,,,RO
"25.4482928681411,47.50809604010198,25.54648366881611,47.58222115935479",uuuu,85633745,,3fda607f0035479e6583c6d9f555c49b,,4e3f81c75a2f863ed7a8ea241eea2c1f,47.543791,25.503980,101833879,uuuu,RO,RO,1514500130,47.537264,25.508430,101833879,Sadova,85687773,101/833/879/101833879.geojson,locality,85687773,quattroshapes,,,RO
